ts,role,fps,goodput_mbps,latency_ms_p50,latency_ms_p95,cpu_pct,mem_mb,temp_c,drops,tag_fail
1762028496.758515013Z,sender,16.00,1.35,NaN,NaN,9.8,1532.7,73.2,0,0
1762028496.758554290Z,receiver,16.00,1.35,2.55,6.02,9.8,1532.7,73.2,0,0
1762028497.009818750Z,receiver,16.00,1.03,2.55,6.02,5.1,1534.0,73.8,0,0
1762028497.010095731Z,sender,16.00,1.03,NaN,NaN,5.1,1534.0,73.8,0,0
1762028497.260219530Z,receiver,12.00,1.10,2.55,6.02,6.0,1533.6,74.3,0,0
1762028497.260418140Z,sender,12.00,1.10,NaN,NaN,6.0,1533.6,74.3,0,0
1762028497.510684902Z,receiver,16.00,1.29,2.55,6.02,7.0,1533.6,73.2,0,0
1762028497.510900697Z,sender,16.00,1.29,NaN,NaN,7.0,1533.6,73.2,0,0
1762028497.761204366Z,receiver,16.00,1.17,2.55,6.02,6.9,1533.6,74.9,0,0
1762028497.761383588Z,sender,16.00,1.17,NaN,NaN,6.9,1533.6,74.9,0,0
1762028498.011742775Z,receiver,16.00,1.25,2.55,6.02,6.1,1533.4,73.8,0,0
1762028498.012048478Z,sender,16.00,1.25,NaN,NaN,7.9,1533.4,73.8,0,0
1762028498.262176650Z,receiver,12.00,0.94,2.55,6.02,5.0,1533.4,74.3,0,0
1762028498.262375223Z,sender,12.00,0.94,NaN,NaN,3.1,1533.4,74.3,0,0
1762028498.512581284Z,receiver,16.00,1.31,2.55,6.02,7.0,1533.4,74.3,0,0
1762028498.512707765Z,sender,16.00,1.31,NaN,NaN,7.0,1533.4,74.3,0,0
1762028498.763098844Z,sender,16.00,1.46,NaN,NaN,7.9,1533.4,73.8,0,0
1762028498.763108140Z,receiver,16.00,1.46,2.55,6.02,7.9,1533.4,73.8,0,0
1762028499.013676663Z,receiver,16.00,1.08,2.55,6.02,7.9,1533.4,73.2,0,0
1762028499.013749514Z,sender,16.00,1.08,NaN,NaN,7.9,1533.4,73.2,0,0
1762028499.264157244Z,receiver,12.00,1.03,2.55,6.02,4.0,1530.3,74.3,0,0
1762028499.264185781Z,sender,12.00,1.03,NaN,NaN,4.0,1530.3,74.3,0,0
1762028499.514639918Z,receiver,16.00,1.36,2.55,6.02,6.1,1531.0,73.8,0,0
1762028499.514662288Z,sender,16.00,1.36,NaN,NaN,6.1,1531.0,73.8,0,0
1762028499.765098962Z,receiver,16.00,1.20,2.55,6.02,7.0,1531.2,73.8,0,0
1762028499.765147425Z,sender,16.00,1.20,NaN,NaN,7.0,1531.2,73.8,0,0
1762028500.015736672Z,receiver,16.00,1.15,2.55,6.02,7.0,1532.2,74.3,0,0
1762028500.015842431Z,sender,16.00,1.15,NaN,NaN,7.0,1532.2,74.3,0,0
1762028500.266207423Z,receiver,12.00,0.95,2.55,6.02,6.9,1531.5,74.3,0,0
1762028500.266327756Z,sender,12.00,0.95,NaN,NaN,6.9,1531.5,74.3,0,0
1762028500.516691229Z,receiver,16.00,1.44,2.55,6.02,4.1,1531.8,74.3,0,0
1762028500.516781896Z,sender,16.00,1.44,NaN,NaN,4.1,1531.8,74.3,0,0
1762028500.767114684Z,receiver,16.00,1.16,2.55,6.02,6.9,1532.2,74.3,0,0
1762028500.767199220Z,sender,16.00,1.16,NaN,NaN,6.9,1532.2,74.3,0,0
1762028501.017553083Z,receiver,16.00,1.40,2.55,6.02,6.1,1532.5,73.8,0,0
1762028501.017602342Z,sender,16.00,1.40,NaN,NaN,6.1,1532.5,73.8,0,0
1762028501.267933318Z,receiver,12.00,0.77,2.55,6.02,6.9,1531.5,74.3,0,0
1762028501.268857853Z,sender,12.00,0.77,NaN,NaN,6.9,1531.5,74.3,0,0
1762028501.518320849Z,receiver,16.00,1.45,2.55,6.02,5.2,1531.3,74.3,0,0
1762028501.519219069Z,sender,16.00,1.45,NaN,NaN,5.1,1531.3,74.3,0,0
1762028501.768759399Z,receiver,16.00,1.20,2.55,6.02,6.1,1531.7,74.3,0,0
1762028501.769597823Z,sender,16.00,1.20,NaN,NaN,6.1,1531.7,74.3,0,0
1762028502.019190041Z,receiver,16.00,1.17,2.55,6.02,7.0,1532.0,73.2,0,0
1762028502.019955262Z,sender,16.00,1.17,NaN,NaN,7.0,1532.0,73.2,0,0
1762028502.269772594Z,receiver,12.00,0.98,2.55,6.02,4.0,1529.4,74.3,0,0
1762028502.270373518Z,sender,12.00,0.98,NaN,NaN,4.1,1529.4,74.3,0,0
1762028502.520246442Z,receiver,16.00,1.44,2.55,6.02,7.9,1529.6,73.2,0,0
1762028502.520804756Z,sender,16.00,1.44,NaN,NaN,7.9,1529.6,73.2,0,0
1762028502.770719680Z,receiver,16.00,1.23,2.55,6.02,6.1,1529.6,74.3,0,0
1762028502.771201012Z,sender,16.00,1.23,NaN,NaN,6.1,1529.6,74.3,0,0
1762028503.021156159Z,receiver,16.00,1.38,2.55,6.02,7.0,1529.6,73.8,0,0
1762028503.021572121Z,sender,16.00,1.38,NaN,NaN,7.0,1529.6,73.8,0,0
1762028503.272489971Z,sender,12.00,1.01,NaN,NaN,6.9,1530.5,74.3,0,0
1762028503.272481453Z,receiver,12.00,1.01,2.55,6.02,6.9,1530.5,74.3,0,0
1762028503.522951934Z,receiver,16.00,1.23,2.55,6.02,6.1,1530.7,74.3,0,0
1762028503.523070415Z,sender,16.00,1.23,NaN,NaN,6.1,1530.7,74.3,0,0
1762028503.773332063Z,receiver,16.00,1.20,2.55,6.02,6.1,1530.9,73.2,0,0
1762028503.773555896Z,sender,16.00,1.20,NaN,NaN,6.1,1530.9,73.2,0,0
1762028504.023802971Z,receiver,16.00,1.19,2.55,6.02,7.0,1530.9,73.8,0,0
1762028504.023908304Z,sender,16.00,1.19,NaN,NaN,7.9,1530.9,73.8,0,0
1762028504.274339639Z,receiver,16.00,1.21,2.55,6.02,6.9,1529.8,73.8,0,0
1762028504.274383547Z,sender,16.00,1.21,NaN,NaN,6.0,1529.8,73.8,0,0
1762028504.524711401Z,receiver,12.00,0.96,2.55,6.02,6.0,1530.5,74.3,0,0
1762028504.524755179Z,sender,12.00,0.96,NaN,NaN,6.0,1530.5,74.3,0,0
1762028504.775132700Z,sender,16.00,1.44,NaN,NaN,7.0,1530.5,73.8,0,0
1762028504.775160922Z,receiver,16.00,1.44,2.55,6.02,7.0,1530.5,73.8,0,0
1762028505.025554406Z,receiver,16.00,1.48,2.55,6.02,6.1,1530.5,73.8,0,0
1762028505.025570425Z,sender,16.00,1.48,NaN,NaN,6.1,1530.5,73.8,0,0
1762028505.275984523Z,sender,16.00,1.25,NaN,NaN,7.9,1530.2,73.2,0,0
1762028505.275992375Z,receiver,16.00,1.25,2.55,6.02,7.9,1530.2,73.2,0,0
1762028505.526403787Z,sender,12.00,1.01,NaN,NaN,6.0,1530.9,74.9,0,0
1762028505.526438102Z,receiver,12.00,1.01,2.55,6.02,6.0,1530.9,74.9,0,0
1762028505.776844589Z,sender,16.00,1.26,NaN,NaN,6.0,1531.6,73.8,0,0
1762028505.776854348Z,receiver,16.00,1.26,2.55,6.02,6.0,1531.6,73.8,0,0
1762028506.027281872Z,sender,16.00,1.22,NaN,NaN,6.1,1531.9,74.3,0,0
1762028506.027287761Z,receiver,16.00,1.22,2.55,6.02,6.1,1531.9,74.3,0,0
1762028506.277777472Z,sender,16.00,1.31,NaN,NaN,8.0,1529.3,74.3,0,0
1762028506.277855046Z,receiver,16.00,1.31,2.55,6.02,8.0,1529.3,74.3,0,0
1762028506.528251480Z,sender,12.00,0.88,NaN,NaN,5.9,1529.5,72.7,0,0
1762028506.528279850Z,receiver,12.00,0.88,2.55,6.02,5.9,1529.5,72.7,0,0
1762028506.778621655Z,receiver,16.00,1.32,2.55,6.02,7.9,1530.7,73.8,0,0
1762028506.778803395Z,sender,16.00,1.32,NaN,NaN,7.9,1530.7,73.8,0,0
1762028507.029002459Z,receiver,16.00,1.24,2.55,6.02,6.1,1534.2,74.3,0,0
1762028507.029218866Z,sender,16.00,1.24,NaN,NaN,6.1,1534.2,74.3,0,0
1762028507.279706543Z,receiver,16.00,1.43,2.55,6.02,6.1,1533.2,73.8,0,0
1762028507.279737006Z,sender,16.00,1.43,NaN,NaN,6.1,1533.2,73.2,0,0
1762028507.530280813Z,sender,12.00,0.94,NaN,NaN,6.0,1533.6,73.8,0,0
1762028507.530221091Z,receiver,12.00,0.94,2.55,6.02,6.0,1533.6,73.8,0,0
1762028507.780656342Z,sender,16.00,1.17,NaN,NaN,6.1,1533.6,74.3,0,0
1762028507.780750694Z,receiver,16.00,1.17,2.55,6.02,6.1,1533.6,74.3,0,0
1762028508.031124038Z,sender,16.00,1.35,NaN,NaN,7.0,1533.6,73.2,0,0
1762028508.031241816Z,receiver,16.00,1.35,2.55,6.02,7.0,1533.6,73.2,0,0
1762028508.281500626Z,sender,16.00,1.32,NaN,NaN,7.0,1533.1,73.2,0,0
1762028508.281580181Z,receiver,16.00,1.32,2.55,6.02,7.0,1533.1,73.2,0,0
1762028508.531954750Z,receiver,12.00,0.96,2.55,6.02,5.0,1533.0,73.8,0,0
1762028508.532026379Z,sender,12.00,0.96,NaN,NaN,5.0,1533.0,73.8,0,0
1762028508.782425485Z,receiver,16.00,1.20,2.55,6.02,5.1,1533.3,72.7,0,0
1762028508.782466411Z,sender,16.00,1.20,NaN,NaN,5.1,1533.3,72.7,0,0
1762028509.032891203Z,receiver,16.00,1.42,2.55,6.02,7.9,1533.5,72.7,0,0
1762028509.032977462Z,sender,16.00,1.42,NaN,NaN,7.9,1533.5,72.7,0,0
1762028509.283322422Z,receiver,16.00,1.10,2.55,6.02,7.0,1531.5,74.3,0,0
1762028509.283467126Z,sender,16.00,1.10,NaN,NaN,7.0,1531.5,74.3,0,0
1762028509.533846382Z,sender,12.00,0.94,NaN,NaN,5.1,1531.7,73.8,0,0
1762028509.534534103Z,receiver,12.00,0.94,2.55,6.02,5.1,1531.7,73.8,0,0
1762028509.784291417Z,sender,16.00,1.34,NaN,NaN,5.1,1532.0,74.3,0,0
1762028509.784885860Z,receiver,16.00,1.34,2.55,6.02,5.1,1532.0,74.3,0,0
1762028510.034690637Z,sender,16.00,1.14,NaN,NaN,7.9,1532.2,73.8,0,0
1762028510.035172654Z,receiver,16.00,1.14,2.55,6.02,7.9,1532.2,73.8,0,0
1762028510.285099822Z,sender,16.00,1.39,NaN,NaN,7.9,1532.4,73.8,0,0
1762028510.285522377Z,receiver,16.00,1.39,2.55,6.02,7.9,1532.4,73.8,0,0
1762028510.535732192Z,sender,12.00,0.98,NaN,NaN,4.1,1532.4,73.8,0,0
1762028510.536041525Z,receiver,12.00,0.98,2.55,6.02,5.1,1532.4,73.8,0,0
1762028510.786228340Z,sender,16.00,1.10,NaN,NaN,5.1,1532.4,73.8,0,0
1762028510.786423044Z,receiver,16.00,1.10,2.55,6.02,4.1,1532.4,72.7,0,0
1762028511.036680026Z,sender,16.00,1.38,NaN,NaN,8.8,1532.4,74.3,0,0
1762028511.036956414Z,receiver,16.00,1.38,2.55,6.02,8.8,1532.4,74.3,0,0
1762028511.287107177Z,sender,16.00,1.37,NaN,NaN,7.1,1530.3,73.8,0,0
1762028511.287365269Z,receiver,16.00,1.37,2.55,6.02,7.1,1530.3,73.8,0,0
1762028511.538059197Z,sender,12.00,0.97,NaN,NaN,5.1,1531.0,74.3,0,0
1762028511.537967642Z,receiver,12.00,0.97,2.55,6.02,5.1,1531.0,74.3,0,0
1762028511.788549681Z,sender,16.00,1.31,NaN,NaN,6.9,1531.5,74.3,0,0
1762028511.788671070Z,receiver,16.00,1.31,2.55,6.02,6.9,1531.5,74.3,0,0
1762028512.038961925Z,sender,16.00,1.21,NaN,NaN,7.9,1531.9,73.8,0,0
1762028512.039044129Z,receiver,16.00,1.21,2.55,6.02,7.9,1531.9,73.8,0,0
1762028512.289333634Z,sender,16.00,1.23,NaN,NaN,6.1,1530.5,73.8,0,0
1762028512.289424727Z,receiver,16.00,1.23,2.55,6.02,6.1,1530.5,73.8,0,0
1762028512.540272768Z,receiver,16.00,1.17,2.55,6.02,7.0,1531.7,74.3,0,0
1762028512.540387879Z,sender,16.00,1.17,NaN,NaN,7.0,1531.7,74.3,0,0
1762028512.790797922Z,sender,12.00,1.05,NaN,NaN,6.9,1532.2,74.3,0,0
1762028512.790872440Z,receiver,12.00,1.05,2.55,6.02,6.9,1532.2,74.3,0,0
1762028513.041223650Z,sender,16.00,1.23,NaN,NaN,6.1,1532.4,73.8,0,0
1762028513.041285742Z,receiver,16.00,1.23,2.55,6.02,6.1,1532.4,73.8,0,0
1762028513.291660417Z,sender,16.00,1.37,NaN,NaN,7.0,1532.4,73.8,0,0
1762028513.291706750Z,receiver,16.00,1.37,2.55,6.02,7.0,1532.4,73.8,0,0
1762028513.542236295Z,sender,16.00,1.24,NaN,NaN,7.1,1532.6,73.2,0,0
1762028513.542247721Z,receiver,16.00,1.24,2.55,6.02,7.1,1532.6,73.2,0,0
1762028513.792730025Z,sender,12.00,1.01,NaN,NaN,5.9,1532.6,74.3,0,0
1762028513.792825469Z,receiver,12.00,1.01,2.55,6.02,5.9,1532.6,74.3,0,0
1762028514.043151756Z,sender,16.00,1.27,NaN,NaN,7.9,1532.4,73.2,0,0
1762028514.043234922Z,receiver,16.00,1.27,2.55,6.02,7.9,1532.4,73.2,0,0
1762028514.293586989Z,sender,16.00,1.19,NaN,NaN,4.1,1531.2,74.3,0,0
1762028514.293641785Z,receiver,16.00,1.19,2.55,6.02,4.1,1531.2,74.3,0,0
1762028514.544227425Z,sender,16.00,1.34,NaN,NaN,7.0,1531.9,73.8,0,0
1762028514.544235110Z,receiver,16.00,1.34,2.55,6.02,7.0,1531.9,73.8,0,0
1762028514.794696565Z,sender,12.00,1.08,NaN,NaN,6.0,1532.4,73.8,0,0
1762028514.794867268Z,receiver,12.00,1.08,2.55,6.02,6.0,1532.4,73.8,0,0
1762028515.045180872Z,sender,16.00,1.49,NaN,NaN,7.9,1532.6,73.8,0,0
1762028515.045317243Z,receiver,16.00,1.49,2.55,6.02,7.9,1532.6,73.8,0,0
1762028515.295575701Z,sender,16.00,1.25,NaN,NaN,5.1,1531.4,72.7,0,0
1762028515.295705423Z,receiver,16.00,1.25,2.55,6.02,5.1,1531.4,72.7,0,0
1762028515.546125751Z,sender,16.00,1.25,NaN,NaN,7.9,1531.7,74.3,0,0
1762028515.546154473Z,receiver,16.00,1.25,2.55,6.02,7.9,1531.7,74.3,0,0
1762028515.796545801Z,sender,12.00,0.88,NaN,NaN,3.1,1532.1,73.2,0,0
1762028515.796679579Z,receiver,12.00,0.88,2.55,6.02,3.1,1532.1,73.2,0,0
1762028516.046981981Z,sender,16.00,1.27,NaN,NaN,7.9,1532.1,74.9,0,0
1762028516.047068759Z,receiver,16.00,1.27,2.55,6.02,7.9,1532.1,74.9,0,0
1762028516.297371109Z,sender,16.00,1.33,NaN,NaN,5.2,1531.7,73.2,0,0
1762028516.297454182Z,receiver,16.00,1.33,2.55,6.02,5.2,1531.7,73.2,0,0
1762028516.547761032Z,sender,16.00,1.37,NaN,NaN,7.9,1532.1,73.8,0,0
1762028516.547876013Z,receiver,16.00,1.37,2.55,6.02,7.9,1532.1,73.8,0,0
1762028516.798197603Z,sender,12.00,0.89,NaN,NaN,5.9,1532.1,73.8,0,0
1762028516.798298881Z,receiver,12.00,0.89,2.55,6.02,5.9,1532.1,73.8,0,0
1762028517.048626064Z,sender,16.00,1.29,NaN,NaN,7.0,1531.9,74.3,0,0
1762028517.048697379Z,receiver,16.00,1.29,2.55,6.02,7.0,1531.9,74.3,0,0
1762028517.299014860Z,sender,16.00,1.28,NaN,NaN,6.1,1531.0,74.3,0,0
1762028517.299104527Z,receiver,16.00,1.28,2.55,6.02,6.1,1531.0,74.3,0,0
1762028517.549409861Z,sender,16.00,1.12,NaN,NaN,5.1,1531.7,72.7,0,0
1762028517.549535768Z,receiver,16.00,1.12,2.55,6.02,5.1,1531.7,72.7,0,0
1762028517.800013860Z,sender,12.00,1.03,NaN,NaN,6.0,1531.9,73.2,0,0
1762028517.800035582Z,receiver,12.00,1.03,2.55,6.02,6.0,1531.9,73.2,0,0
1762028518.050487323Z,sender,16.00,1.33,NaN,NaN,5.1,1531.7,74.3,0,0
1762028518.050497064Z,receiver,16.00,1.33,2.55,6.02,5.1,1531.7,74.3,0,0
1762028518.300922382Z,sender,16.00,1.35,NaN,NaN,5.1,1531.0,73.8,0,0
1762028518.300927067Z,receiver,16.00,1.35,2.55,6.02,5.1,1531.0,73.8,0,0
1762028518.551361384Z,sender,16.00,1.15,NaN,NaN,10.6,1531.0,73.8,0,0
1762028518.551374921Z,receiver,16.00,1.15,2.55,6.02,10.6,1531.0,73.8,0,0
1762028518.801998331Z,receiver,12.00,1.03,2.55,6.02,6.9,1531.0,73.8,0,0
1762028518.801974479Z,sender,12.00,1.03,NaN,NaN,6.9,1531.0,73.8,0,0
1762028519.052421389Z,receiver,16.00,1.20,2.55,6.02,5.1,1531.4,74.3,0,0
1762028519.053357572Z,sender,16.00,1.20,NaN,NaN,5.1,1531.4,74.3,0,0
1762028519.302781246Z,receiver,16.00,1.31,2.55,6.02,8.0,1531.2,73.8,0,0
1762028519.303668374Z,sender,16.00,1.31,NaN,NaN,7.9,1531.2,73.8,0,0
1762028519.553159715Z,receiver,16.00,1.35,2.55,6.02,7.9,1531.4,72.7,0,0
1762028519.553992472Z,sender,16.00,1.35,NaN,NaN,8.0,1531.4,72.7,0,0
1762028519.803976534Z,receiver,12.00,0.77,2.55,6.02,5.0,1531.7,73.8,0,0
1762028519.804402051Z,sender,12.00,0.77,NaN,NaN,5.0,1531.7,73.8,0,0
1762028520.054472058Z,receiver,16.00,1.45,2.55,6.02,6.1,1531.9,73.8,0,0
1762028520.054779761Z,sender,16.00,1.45,NaN,NaN,6.1,1531.9,73.8,0,0
1762028520.304986380Z,receiver,16.00,1.21,2.55,6.02,7.0,1531.2,74.9,0,0
1762028520.305134917Z,sender,16.00,1.21,NaN,NaN,7.0,1531.2,74.9,0,0
1762028520.555445036Z,receiver,16.00,1.38,2.55,6.02,7.9,1531.9,74.3,0,0
1762028520.555615461Z,sender,16.00,1.38,NaN,NaN,7.9,1531.9,74.3,0,0
1762028520.807322411Z,receiver,16.00,1.21,2.55,6.02,6.9,1531.9,73.8,0,0
1762028520.807225689Z,sender,16.00,1.21,NaN,NaN,6.9,1531.9,73.8,0,0
1762028521.057802864Z,receiver,12.00,0.98,2.55,6.02,5.0,1531.9,73.8,0,0
1762028521.057804030Z,sender,12.00,0.98,NaN,NaN,5.0,1531.9,73.8,0,0
1762028521.308246911Z,receiver,16.00,1.23,2.55,6.02,7.0,1531.4,73.2,0,0
1762028521.308322670Z,sender,16.00,1.23,NaN,NaN,7.0,1531.4,73.2,0,0
1762028521.558695440Z,sender,16.00,1.26,NaN,NaN,7.9,1531.6,73.8,0,0
1762028521.558706402Z,receiver,16.00,1.26,2.55,6.02,7.9,1531.6,73.8,0,0
1762028521.809254487Z,receiver,16.00,1.47,2.55,6.02,6.1,1531.6,73.2,0,0
1762028521.809467764Z,sender,16.00,1.47,NaN,NaN,6.1,1531.6,73.2,0,0
1762028522.059726979Z,receiver,12.00,0.70,2.55,6.02,5.1,1530.2,72.7,0,0
1762028522.059910775Z,sender,12.00,0.70,NaN,NaN,6.9,1530.2,73.2,0,0
1762028522.310115455Z,receiver,16.00,1.35,2.55,6.02,9.9,1529.8,74.3,0,0
1762028522.310211769Z,sender,16.00,1.35,NaN,NaN,8.1,1529.8,74.3,0,0
1762028522.560577727Z,sender,16.00,1.26,NaN,NaN,6.1,1529.5,74.3,0,0
1762028522.560575208Z,receiver,16.00,1.26,2.55,6.02,6.1,1529.5,74.3,0,0
1762028522.811159961Z,sender,16.00,1.23,NaN,NaN,4.1,1529.5,73.8,0,0
1762028522.811162424Z,receiver,16.00,1.23,2.55,6.02,4.1,1529.5,73.8,0,0
1762028523.061605178Z,sender,12.00,0.99,NaN,NaN,4.0,1528.5,73.8,0,0
1762028523.061618252Z,receiver,12.00,0.99,2.55,6.02,4.0,1528.5,73.8,0,0
1762028523.312037268Z,sender,16.00,1.24,NaN,NaN,5.1,1528.2,73.8,0,0
1762028523.312076916Z,receiver,16.00,1.24,2.55,6.02,5.1,1528.2,73.8,0,0
1762028523.562476598Z,sender,16.00,1.28,NaN,NaN,6.1,1528.2,73.2,0,0
1762028523.562494857Z,receiver,16.00,1.28,2.55,6.02,6.1,1528.2,73.2,0,0
1762028523.812865984Z,sender,16.00,1.42,NaN,NaN,6.1,1529.2,73.8,0,0
1762028523.812891058Z,receiver,16.00,1.42,2.55,6.02,6.1,1529.2,73.8,0,0
1762028524.063269648Z,sender,12.00,0.84,NaN,NaN,5.9,1529.1,73.2,0,0
1762028524.063283740Z,receiver,12.00,0.84,2.55,6.02,5.9,1529.1,73.2,0,0
1762028524.313709721Z,receiver,16.00,1.37,2.55,6.02,6.1,1528.9,74.3,0,0
1762028524.313714277Z,sender,16.00,1.37,NaN,NaN,6.1,1528.9,74.3,0,0
1762028524.564155665Z,sender,16.00,1.25,NaN,NaN,6.1,1528.9,73.8,0,0
1762028524.564215313Z,receiver,16.00,1.25,2.55,6.02,6.1,1528.9,73.8,0,0
1762028524.814588849Z,sender,16.00,1.45,NaN,NaN,5.2,1528.6,73.8,0,0
1762028524.814599683Z,receiver,16.00,1.45,2.55,6.02,5.2,1528.6,73.8,0,0
1762028525.065011442Z,sender,12.00,1.10,NaN,NaN,5.0,1526.6,73.8,0,0
1762028525.065030201Z,receiver,12.00,1.10,2.55,6.02,5.0,1526.6,73.8,0,0
1762028525.315431462Z,sender,16.00,1.27,NaN,NaN,5.1,1526.6,72.7,0,0
1762028525.315480018Z,receiver,16.00,1.27,2.55,6.02,5.1,1526.6,72.7,0,0
1762028525.565816279Z,sender,16.00,1.38,NaN,NaN,6.1,1526.8,74.3,0,0
1762028525.565856909Z,receiver,16.00,1.38,2.55,6.02,6.1,1526.8,74.3,0,0
1762028525.816211429Z,sender,16.00,1.17,NaN,NaN,5.1,1526.8,74.3,0,0
1762028525.816243485Z,receiver,16.00,1.17,2.55,6.02,5.1,1526.8,74.3,0,0
1762028526.066623635Z,sender,12.00,1.07,NaN,NaN,6.0,1524.9,73.8,0,0
1762028526.066767654Z,receiver,12.00,1.07,2.55,6.02,6.0,1524.9,73.8,0,0
1762028526.316983103Z,sender,16.00,1.21,NaN,NaN,7.0,1525.4,73.8,0,0
1762028526.317124417Z,receiver,16.00,1.21,2.55,6.02,7.0,1525.4,73.8,0,0
1762028526.567377348Z,sender,16.00,1.40,NaN,NaN,4.1,1525.4,72.2,0,0
1762028526.567507755Z,receiver,16.00,1.40,2.55,6.02,4.1,1525.4,72.2,0,0
1762028526.817748186Z,sender,16.00,1.09,NaN,NaN,8.0,1528.0,72.7,0,0
1762028526.817857889Z,receiver,16.00,1.09,2.55,6.02,8.0,1528.0,72.7,0,0
1762028527.068363339Z,sender,12.00,1.12,NaN,NaN,8.7,1528.4,73.8,0,0
1762028527.068901597Z,receiver,12.00,1.12,2.55,6.02,8.7,1528.4,73.8,0,0
1762028527.318794568Z,sender,16.00,1.15,NaN,NaN,6.1,1528.7,73.2,0,0
1762028527.319294382Z,receiver,16.00,1.15,2.55,6.02,6.1,1528.7,73.2,0,0
1762028527.569226223Z,sender,16.00,1.25,NaN,NaN,8.0,1528.9,74.3,0,0
1762028527.569692833Z,receiver,16.00,1.25,2.55,6.02,8.0,1528.9,74.3,0,0
1762028527.819593526Z,sender,16.00,1.27,NaN,NaN,6.9,1529.6,72.7,0,0
1762028527.820110655Z,receiver,16.00,1.27,2.55,6.02,6.9,1529.6,72.7,0,0
1762028528.071393864Z,receiver,16.00,1.35,2.55,6.02,6.0,1529.5,73.8,0,0
1762028528.071407327Z,sender,16.00,1.35,NaN,NaN,6.0,1529.5,73.8,0,0
1762028528.321814281Z,sender,12.00,0.90,NaN,NaN,7.8,1529.5,74.3,0,0
1762028528.321862947Z,receiver,12.00,0.90,2.55,6.02,7.8,1529.5,74.3,0,0
1762028528.572259698Z,receiver,16.00,1.38,2.55,6.02,5.1,1529.3,73.8,0,0
1762028528.572283846Z,sender,16.00,1.38,NaN,NaN,5.1,1529.3,73.8,0,0
1762028528.822688503Z,receiver,16.00,1.16,2.55,6.02,6.0,1529.3,73.2,0,0
1762028528.822825762Z,sender,16.00,1.16,NaN,NaN,6.0,1529.3,73.2,0,0
1762028529.073353902Z,sender,16.00,1.28,NaN,NaN,6.0,1525.6,74.3,0,0
1762028529.074041030Z,receiver,16.00,1.28,2.55,6.02,6.0,1525.6,74.3,0,0
1762028529.323812839Z,sender,12.00,0.99,NaN,NaN,6.0,1526.7,73.8,0,0
1762028529.324414764Z,receiver,12.00,0.99,2.55,6.02,6.0,1526.7,73.8,0,0
1762028529.574268314Z,sender,16.00,1.19,NaN,NaN,7.0,1527.2,73.8,0,0
1762028529.574787739Z,receiver,16.00,1.19,2.55,6.02,7.0,1527.2,73.8,0,0
1762028529.824705141Z,sender,16.00,1.35,NaN,NaN,7.0,1527.2,73.8,0,0
1762028529.825140029Z,receiver,16.00,1.35,2.55,6.02,7.0,1527.2,73.8,0,0
1762028530.075368542Z,sender,16.00,1.33,NaN,NaN,7.0,1526.2,72.7,0,0
1762028530.075579893Z,receiver,16.00,1.33,2.55,6.02,7.0,1526.2,72.7,0,0
1762028530.325896093Z,sender,12.00,0.77,NaN,NaN,5.0,1525.7,73.8,0,0
1762028530.325951852Z,receiver,12.00,0.77,2.55,6.02,5.0,1525.7,73.8,0,0
1762028530.576352385Z,receiver,16.00,1.34,2.55,6.02,5.2,1527.1,72.7,0,0
1762028530.576420385Z,sender,16.00,1.34,NaN,NaN,5.2,1527.1,72.7,0,0
1762028530.826808918Z,sender,16.00,1.33,NaN,NaN,8.8,1527.1,73.8,0,0
1762028530.826822177Z,receiver,16.00,1.33,2.55,6.02,8.8,1527.1,73.8,0,0
1762028531.077201933Z,sender,16.00,1.18,NaN,NaN,6.9,1527.1,72.2,0,0
1762028531.077241266Z,receiver,16.00,1.18,2.55,6.02,6.9,1527.1,72.2,0,0
1762028531.327627838Z,sender,12.00,0.96,NaN,NaN,4.1,1527.1,73.2,0,0
1762028531.327660949Z,receiver,12.00,0.96,2.55,6.02,4.1,1527.1,73.2,0,0
1762028531.578064373Z,sender,16.00,1.40,NaN,NaN,8.8,1527.6,73.8,0,0
1762028531.578077873Z,receiver,16.00,1.40,2.55,6.02,8.8,1527.6,73.8,0,0
1762028531.828517112Z,sender,16.00,1.18,NaN,NaN,5.1,1527.6,74.3,0,0
1762028531.828526205Z,receiver,16.00,1.18,2.55,6.02,5.1,1527.6,74.3,0,0
1762028532.078974296Z,sender,16.00,1.36,NaN,NaN,7.9,1525.6,74.3,0,0
1762028532.078985519Z,receiver,16.00,1.36,2.55,6.02,7.9,1525.6,74.3,0,0
1762028532.329348427Z,sender,12.00,0.80,NaN,NaN,5.0,1526.1,73.8,0,0
1762028532.329363519Z,receiver,12.00,0.80,2.55,6.02,5.0,1526.1,73.8,0,0
1762028532.579763557Z,sender,16.00,1.30,NaN,NaN,6.1,1526.6,72.7,0,0
1762028532.579832076Z,receiver,16.00,1.30,2.55,6.02,6.1,1526.6,72.7,0,0
1762028532.830146002Z,sender,16.00,1.43,NaN,NaN,6.1,1526.6,73.8,0,0
1762028532.830194280Z,receiver,16.00,1.43,2.55,6.02,6.1,1526.6,73.8,0,0
1762028533.080598800Z,sender,16.00,1.26,NaN,NaN,7.0,1525.2,73.8,0,0
1762028533.080651985Z,receiver,16.00,1.26,2.55,6.02,7.0,1525.2,73.8,0,0
1762028533.331206451Z,sender,12.00,0.99,NaN,NaN,4.1,1526.0,72.7,0,0
